# Ev1Trk1
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez
# Event 1 Track 1
2.43271 -3.00035 0 0.46641 -7.19376 93.9462 0.0302452 -13 1 1 0 1 0 0 0 0 0 0 
2.43519 -3.03852 0.498534 0.46641 -7.19376 93.9462 0.0327511 -13 1 1 0 1 0 0 0 0 0 0 
2.43766 -3.0767 0.997069 0.46641 -7.19376 93.9462 0.035257 -13 1 1 0 1 0 0 0 0 0 0 
2.44014 -3.11487 1.4956 0.46641 -7.19376 93.9462 0.0377629 -13 1 1 0 1 0 0 0 0 0 0 
2.44261 -3.15305 1.99414 0.46641 -7.19376 93.9462 0.0402687 -13 1 1 0 1 0 0 0 0 0 0 
2.44509 -3.19122 2.49267 0.46641 -7.19376 93.9462 0.0427746 -13 1 1 0 1 0 0 0 0 0 0 
2.44756 -3.2294 2.99121 0.46641 -7.19376 93.9462 0.0452805 -13 1 1 0 1 0 0 0 0 0 0 
2.45004 -3.26757 3.48974 0.46641 -7.19376 93.9462 0.0477864 -13 1 1 0 1 0 0 0 0 0 0 
2.45251 -3.30574 3.98828 0.46641 -7.19376 93.9462 0.0502923 -13 1 1 0 1 0 0 0 0 0 0 
2.45499 -3.34392 4.48681 0.46641 -7.19376 93.9462 0.0527982 -13 1 1 0 1 0 0 0 0 0 0 
2.45746 -3.38209 4.98534 0.46641 -7.19376 93.9462 0.055304 -13 1 1 0 1 0 0 0 0 0 0 
2.45994 -3.42027 5.48388 0.46641 -7.19376 93.9462 0.0578099 -13 1 1 0 1 0 0 0 0 0 0 
2.46241 -3.45844 5.98241 0.46641 -7.19376 93.9462 0.0603158 -13 1 1 0 1 0 0 0 0 0 0 
2.46489 -3.49662 6.48095 0.46641 -7.19376 93.9462 0.0628217 -13 1 1 0 1 0 0 0 0 0 0 
2.46736 -3.53479 6.97948 0.46641 -7.19376 93.9462 0.0653276 -13 1 1 0 1 0 0 0 0 0 0 
2.46984 -3.57297 7.47802 0.46641 -7.19376 93.9462 0.0678335 -13 1 1 0 1 0 0 0 0 0 0 
2.47231 -3.61114 7.97655 0.46641 -7.19376 93.9462 0.0703393 -13 1 1 0 1 0 0 0 0 0 0 
2.47479 -3.64931 8.47509 0.46641 -7.19376 93.9462 0.0728452 -13 1 1 0 1 0 0 0 0 0 0 
2.47726 -3.68749 8.97362 0.46641 -7.19376 93.9462 0.0753511 -13 1 1 0 1 0 0 0 0 0 0 
2.47974 -3.72566 9.47215 0.46641 -7.19376 93.9462 0.077857 -13 1 1 0 1 0 0 0 0 0 0 
2.48221 -3.76384 9.97069 0.46641 -7.19376 93.9462 0.0803629 -13 1 1 0 1 0 0 0 0 0 0 
2.48469 -3.80201 10.4692 0.46641 -7.19376 93.9462 0.0828688 -13 1 1 0 1 0 0 0 0 0 0 
2.48716 -3.84019 10.9678 0.46641 -7.19376 93.9462 0.0853746 -13 1 1 0 1 0 0 0 0 0 0 
2.48964 -3.87836 11.4663 0.46641 -7.19376 93.9462 0.0878805 -13 1 1 0 1 0 0 0 0 0 0 
2.49211 -3.91653 11.9648 0.46641 -7.19376 93.9462 0.0903864 -13 1 1 0 1 0 0 0 0 0 0 
2.49459 -3.95471 12.4634 0.46641 -7.19376 93.9462 0.0928923 -13 1 1 0 1 0 0 0 0 0 0 
2.49706 -3.99288 12.9619 0.46641 -7.19376 93.9462 0.0953982 -13 1 1 0 1 0 0 0 0 0 0 
2.49954 -4.03106 13.4604 0.46641 -7.19376 93.9462 0.0979041 -13 1 1 0 1 0 0 0 0 0 0 
2.50201 -4.06923 13.959 0.46641 -7.19376 93.9462 0.10041 -13 1 1 0 1 0 0 0 0 0 0 
2.50449 -4.10741 14.4575 0.46641 -7.19376 93.9462 0.102916 -13 1 1 0 1 0 0 0 0 0 0 
2.50696 -4.14558 14.956 0.46641 -7.19376 93.9462 0.105422 -13 1 1 0 1 0 0 0 0 0 0 
2.50944 -4.18376 15.4546 0.46641 -7.19376 93.9462 0.107928 -13 1 1 0 1 0 0 0 0 0 0 
2.51191 -4.22193 15.9531 0.46641 -7.19376 93.9462 0.110433 -13 1 1 0 1 0 0 0 0 0 0 
2.51439 -4.2601 16.4516 0.46641 -7.19376 93.9462 0.112939 -13 1 1 0 1 0 0 0 0 0 0 
2.51686 -4.29828 16.9502 0.46641 -7.19376 93.9462 0.115445 -13 1 1 0 1 0 0 0 0 0 0 
2.51934 -4.33645 17.4487 0.46641 -7.19376 93.9462 0.117951 -13 1 1 0 1 0 0 0 0 0 0 
2.52181 -4.37463 17.9472 0.46641 -7.19376 93.9462 0.120457 -13 1 1 0 1 0 0 0 0 0 0 
2.52429 -4.4128 18.4458 0.46641 -7.19376 93.9462 0.122963 -13 1 1 0 1 0 0 0 0 0 0 
2.52676 -4.45098 18.9443 0.46641 -7.19376 93.9462 0.125469 -13 1 1 0 1 0 0 0 0 0 0 
2.52924 -4.48915 19.4428 0.46641 -7.19376 93.9462 0.127975 -13 1 1 0 1 0 0 0 0 0 0 
2.53171 -4.52732 19.9414 0.46641 -7.19376 93.9462 0.130481 -13 1 1 0 1 0 0 0 0 0 0 
2.53419 -4.5655 20.4399 0.46641 -7.19376 93.9462 0.132986 -13 1 1 0 1 0 0 0 0 0 0 
2.53666 -4.60367 20.9384 0.46641 -7.19376 93.9462 0.135492 -13 1 1 0 1 0 0 0 0 0 0 
2.53914 -4.64185 21.437 0.46641 -7.19376 93.9462 0.137998 -13 1 1 0 1 0 0 0 0 0 0 
2.54161 -4.68002 21.9355 0.46641 -7.19376 93.9462 0.140504 -13 1 1 0 1 0 0 0 0 0 0 
2.54409 -4.7182 22.434 0.46641 -7.19376 93.9462 0.14301 -13 1 1 0 1 0 0 0 0 0 0 
2.54656 -4.75637 22.9326 0.46641 -7.19376 93.9462 0.145516 -13 1 1 0 1 0 0 0 0 0 0 
2.54904 -4.79455 23.4311 0.46641 -7.19376 93.9462 0.148022 -13 1 1 0 1 0 0 0 0 0 0 
2.55151 -4.83272 23.9297 0.46641 -7.19376 93.9462 0.150528 -13 1 1 0 1 0 0 0 0 0 0 
2.55399 -4.87089 24.4282 0.46641 -7.19376 93.9462 0.153033 -13 1 1 0 1 0 0 0 0 0 0 
2.55633 -4.90703 24.9001 0.46641 -7.19376 93.9462 0.155406 -13 1 1 0 1 0 0 0 0 0 0 
2.55623 -4.94521 25.4152 -0.119772 -7.19376 93.9473 0.157912 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55565 -4.98338 25.9137 -0.0978614 -7.19376 93.9473 0.160417 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55519 -5.02156 26.4122 -0.0759507 -7.19376 93.9473 0.162923 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55484 -5.05973 26.9108 -0.0540401 -7.19376 93.9473 0.165429 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55462 -5.0979 27.4093 -0.0321294 -7.19376 93.9474 0.167935 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.5545 -5.13608 27.9079 -0.0102188 -7.19376 93.9474 0.170441 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55451 -5.17425 28.4064 0.0116919 -7.19376 93.9474 0.172947 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55463 -5.21243 28.905 0.0336025 -7.19376 93.9474 0.175453 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55486 -5.2506 29.4035 0.0555131 -7.19376 93.9473 0.177959 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55522 -5.28878 29.902 0.0774238 -7.19376 93.9473 0.180465 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55569 -5.32695 30.4006 0.0993344 -7.19376 93.9473 0.18297 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55627 -5.36512 30.8991 0.121245 -7.19376 93.9473 0.185476 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55697 -5.4033 31.3977 0.143156 -7.19376 93.9472 0.187982 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55779 -5.44147 31.8962 0.165066 -7.19376 93.9472 0.190488 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55872 -5.47965 32.3947 0.186977 -7.19376 93.9472 0.192994 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.55977 -5.51782 32.8933 0.208888 -7.19376 93.9471 0.1955 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.56094 -5.556 33.3918 0.230798 -7.19376 93.9471 0.198006 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.56222 -5.59417 33.8904 0.252709 -7.19376 93.947 0.200512 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.56362 -5.63235 34.3889 0.274619 -7.19376 93.947 0.203017 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.56514 -5.67052 34.8874 0.29653 -7.19376 93.9469 0.205523 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.56677 -5.70869 35.386 0.31844 -7.19376 93.9468 0.208029 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.56852 -5.74687 35.8845 0.340351 -7.19376 93.9467 0.210535 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.57038 -5.78504 36.383 0.362261 -7.19376 93.9467 0.213041 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.57236 -5.82322 36.8816 0.384172 -7.19376 93.9466 0.215547 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.57446 -5.86139 37.3801 0.406082 -7.19376 93.9465 0.218053 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.57667 -5.89957 37.8786 0.427993 -7.19376 93.9464 0.220559 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.579 -5.93774 38.3772 0.449903 -7.19376 93.9463 0.223065 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.58145 -5.97591 38.8757 0.471813 -7.19376 93.9462 0.22557 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.58401 -6.01409 39.3743 0.493724 -7.19376 93.9461 0.228076 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.58669 -6.05226 39.8728 0.515634 -7.19376 93.9459 0.230582 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.58948 -6.09044 40.3713 0.537544 -7.19376 93.9458 0.233088 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.59239 -6.12861 40.8699 0.559455 -7.19376 93.9457 0.235594 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.59542 -6.16679 41.3684 0.581365 -7.19376 93.9456 0.2381 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.59856 -6.20496 41.8669 0.603275 -7.19376 93.9454 0.240606 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.60182 -6.24314 42.3654 0.625185 -7.19376 93.9453 0.243112 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.6052 -6.28131 42.864 0.647095 -7.19376 93.9451 0.245617 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.60869 -6.31948 43.3625 0.669006 -7.19376 93.945 0.248123 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.6123 -6.35766 43.861 0.690916 -7.19376 93.9448 0.250629 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.61602 -6.39583 44.3596 0.712826 -7.19376 93.9447 0.253135 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.61986 -6.43401 44.8581 0.734736 -7.19376 93.9445 0.255641 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.62382 -6.47218 45.3566 0.756646 -7.19376 93.9443 0.258147 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.62789 -6.51036 45.8551 0.778556 -7.19376 93.9441 0.260653 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.63208 -6.54853 46.3537 0.800465 -7.19376 93.9439 0.263159 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.63639 -6.5867 46.8522 0.822375 -7.19376 93.9438 0.265665 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.64081 -6.62488 47.3507 0.844285 -7.19376 93.9436 0.26817 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.64535 -6.66305 47.8492 0.866195 -7.19376 93.9434 0.270676 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.65001 -6.70123 48.3477 0.888104 -7.19376 93.9432 0.273182 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.65478 -6.7394 48.8463 0.910014 -7.19376 93.943 0.275688 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.65966 -6.77758 49.3448 0.931924 -7.19376 93.9427 0.278194 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.66467 -6.81575 49.8433 0.953833 -7.19376 93.9425 0.2807 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.66979 -6.85393 50.3418 0.975743 -7.19376 93.9423 0.283206 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.67502 -6.8921 50.8403 0.997652 -7.19376 93.9421 0.285712 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.68037 -6.93027 51.3388 1.01956 -7.19376 93.9418 0.288218 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.68584 -6.96845 51.8373 1.04147 -7.19376 93.9416 0.290723 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.69143 -7.00662 52.3358 1.06338 -7.19376 93.9413 0.293229 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.69713 -7.0448 52.8344 1.08529 -7.19376 93.9411 0.295735 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.70295 -7.08297 53.3329 1.1072 -7.19376 93.9408 0.298241 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.70888 -7.12115 53.8314 1.12911 -7.19376 93.9406 0.300747 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71493 -7.15932 54.3299 1.15102 -7.19376 93.9403 0.303253 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.7211 -7.19749 54.8284 1.17293 -7.19376 93.94 0.305759 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.72738 -7.23567 55.3269 1.19483 -7.19376 93.9398 0.308265 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.73378 -7.27384 55.8254 1.21674 -7.19376 93.9395 0.31077 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.73122 -7.31202 56.3721 -0.417988 -7.19376 93.9464 0.313276 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.72906 -7.35019 56.8706 -0.396078 -7.19376 93.9465 0.315782 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.72701 -7.38837 57.3692 -0.374168 -7.19376 93.9466 0.318288 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.72509 -7.42654 57.8677 -0.352257 -7.19376 93.9467 0.320794 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.72328 -7.46471 58.3663 -0.330347 -7.19376 93.9468 0.3233 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.72158 -7.50289 58.8648 -0.308436 -7.19376 93.9469 0.325806 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.72 -7.54106 59.3633 -0.286526 -7.19376 93.9469 0.328312 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71854 -7.57924 59.8619 -0.264615 -7.19376 93.947 0.330818 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71719 -7.61741 60.3604 -0.242704 -7.19376 93.947 0.333323 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71596 -7.65559 60.859 -0.220794 -7.19376 93.9471 0.335829 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71485 -7.69376 61.3575 -0.198883 -7.19376 93.9471 0.338335 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71385 -7.73194 61.856 -0.176973 -7.19376 93.9472 0.340841 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71297 -7.77011 62.3546 -0.155062 -7.19376 93.9472 0.343347 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71221 -7.80828 62.8531 -0.133151 -7.19376 93.9473 0.345853 -13 1 1 0 1 0 -0.1466 0 0 0 0 
2.71156 -7.84646 63.3516 -0.111241 -7.19376 93.9473 0.348359 -13 1 1 0 1 0 -0.1466 0 0 0 0 
