# Ev5Trk1
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez
# Event 5 Track 1
-1.44313 0.0151511 0 0.59859 -2.34596 81.75 0.0766311 -13 5 1 0 1 0 0 0 0 0 0 
-1.43947 0.000809009 0.499781 0.59859 -2.34596 81.75 0.0793558 -13 5 1 0 1 0 0 0 0 0 0 
-1.43581 -0.0135331 0.999562 0.59859 -2.34596 81.75 0.0820805 -13 5 1 0 1 0 0 0 0 0 0 
-1.43215 -0.0278752 1.49934 0.59859 -2.34596 81.75 0.0848053 -13 5 1 0 1 0 0 0 0 0 0 
-1.42849 -0.0422173 1.99912 0.59859 -2.34596 81.75 0.08753 -13 5 1 0 1 0 0 0 0 0 0 
-1.42483 -0.0565594 2.4989 0.59859 -2.34596 81.75 0.0902547 -13 5 1 0 1 0 0 0 0 0 0 
-1.42117 -0.0709014 2.99869 0.59859 -2.34596 81.75 0.0929794 -13 5 1 0 1 0 0 0 0 0 0 
-1.41751 -0.0852435 3.49847 0.59859 -2.34596 81.75 0.0957041 -13 5 1 0 1 0 0 0 0 0 0 
-1.41385 -0.0995856 3.99825 0.59859 -2.34596 81.75 0.0984289 -13 5 1 0 1 0 0 0 0 0 0 
-1.41019 -0.113928 4.49803 0.59859 -2.34596 81.75 0.101154 -13 5 1 0 1 0 0 0 0 0 0 
-1.40654 -0.12827 4.99781 0.59859 -2.34596 81.75 0.103878 -13 5 1 0 1 0 0 0 0 0 0 
-1.40288 -0.142612 5.49759 0.59859 -2.34596 81.75 0.106603 -13 5 1 0 1 0 0 0 0 0 0 
-1.39922 -0.156954 5.99737 0.59859 -2.34596 81.75 0.109328 -13 5 1 0 1 0 0 0 0 0 0 
-1.39556 -0.171296 6.49715 0.59859 -2.34596 81.75 0.112052 -13 5 1 0 1 0 0 0 0 0 0 
-1.3919 -0.185638 6.99693 0.59859 -2.34596 81.75 0.114777 -13 5 1 0 1 0 0 0 0 0 0 
-1.38824 -0.19998 7.49671 0.59859 -2.34596 81.75 0.117502 -13 5 1 0 1 0 0 0 0 0 0 
-1.38458 -0.214322 7.99649 0.59859 -2.34596 81.75 0.120227 -13 5 1 0 1 0 0 0 0 0 0 
-1.38092 -0.228664 8.49627 0.59859 -2.34596 81.75 0.122951 -13 5 1 0 1 0 0 0 0 0 0 
-1.37726 -0.243007 8.99606 0.59859 -2.34596 81.75 0.125676 -13 5 1 0 1 0 0 0 0 0 0 
